> Track line x1,y1 =     .00  -40.00 x2,y2 =   40.00   20.00 dd=     .100	sample
17.975	-13.0375	32.4000778	0.283807
18.0305	-12.9543	32.5000763	0.284152
18.086	-12.8711	32.6000748	0.284492
18.1414	-12.7878	32.7000732	0.284829
18.1969	-12.7046	32.8000717	0.285163
18.2524	-12.6214	32.9000702	0.285496
18.3079	-12.5382	33.0000687	0.285829
18.3634	-12.455	33.1000671	0.286165
18.4188	-12.3717	33.2000656	0.286504
18.4743	-12.2885	33.3000641	0.28685
18.5298	-12.2053	33.4000626	0.287203
18.5853	-12.1221	33.500061	0.287566
18.6408	-12.0389	33.6000595	0.28794
18.6962	-11.9557	33.700058	0.288327
18.7517	-11.8724	33.8000565	0.288721
18.8072	-11.7892	33.9000549	0.289122
18.8627	-11.706	34.0000534	0.289534
18.9181	-11.6228	34.1000519	0.289959
18.9736	-11.5396	34.2000504	0.290399
19.0291	-11.4564	34.3000488	0.290856
19.0846	-11.3731	34.4000473	0.29133
19.1401	-11.2899	34.5000458	0.291821
19.1955	-11.2067	34.6000443	0.292332
19.251	-11.1235	34.7000427	0.292866
19.3065	-11.0403	34.8000412	0.293424
19.362	-10.9571	34.9000397	0.294008
19.4175	-10.8738	35.0000381	0.294612
19.4729	-10.7906	35.1000366	0.295235
19.5284	-10.7074	35.2000351	0.29588
19.5839	-10.6242	35.3000336	0.29655
19.6394	-10.541	35.400032	0.297246
19.6949	-10.4577	35.5000305	0.297972
19.7503	-10.3745	35.600029	0.298729
19.8058	-10.2913	35.7000275	0.29952
19.8613	-10.2081	35.8000259	0.300346
19.9168	-10.1249	35.9000244	0.30121
19.9722	-10.0417	36.0000229	0.302113
20.0277	-9.95844	36.1000214	0.303057
20.0832	-9.87522	36.2000198	0.304034
20.1387	-9.792	36.3000183	0.305046
20.1942	-9.70879	36.4000168	0.306093
20.2496	-9.62557	36.5000153	0.307176
20.3051	-9.54235	36.6000137	0.308297
20.3606	-9.45913	36.7000122	0.309457
20.4161	-9.37592	36.8000107	0.310656
20.4716	-9.2927	36.9000092	0.311895
20.527	-9.20948	37.0000076	0.313175
20.5825	-9.12626	37.1000061	0.314497
20.638	-9.04305	37.2000046	0.315861
